id,title,total_books,total_votes
25876779,The Worst Books of All Time,7907,18380
36064175,The Worst Books of All Time,7907,18380
25049076,The Worst Books of All Time,7907,18380
25261897,The Worst Books of All Time,7907,18380
82860,The Worst Books of All Time,7907,18380
13642956,The Worst Books of All Time,7907,18380
12281529,The Worst Books of All Time,7907,18380
21416690,The Worst Books of All Time,7907,18380
16164966,The Worst Books of All Time,7907,18380
42815556,The Worst Books of All Time,7907,18380
7797875,The Worst Books of All Time,7907,18380
27505377,The Worst Books of All Time,7907,18380
7528551,The Worst Books of All Time,7907,18380
50336781,The Worst Books of All Time,7907,18380
33876808,The Worst Books of All Time,7907,18380
89763,The Worst Books of All Time,7907,18380
10838337,The Worst Books of All Time,7907,18380
32043920,The Worst Books of All Time,7907,18380
54925014,The Worst Books of All Time,7907,18380
15814204,The Worst Books of All Time,7907,18380
42421964,The Worst Books of All Time,7907,18380
28925208,The Worst Books of All Time,7907,18380
35268478,The Worst Books of All Time,7907,18380
44180119,The Worst Books of All Time,7907,18380
18908368,The Worst Books of All Time,7907,18380
31694016,The Worst Books of All Time,7907,18380
23363874,The Worst Books of All Time,7907,18380
7442448,The Worst Books of All Time,7907,18380
19168457,The Worst Books of All Time,7907,18380
25263605,The Worst Books of All Time,7907,18380
104734,The Worst Books of All Time,7907,18380
43444227,The Worst Books of All Time,7907,18380
32071652,The Worst Books of All Time,7907,18380
29890569,The Worst Books of All Time,7907,18380
44155829,The Worst Books of All Time,7907,18380
18404455,The Worst Books of All Time,7907,18380
17797364,The Worst Books of All Time,7907,18380
35445445,The Worst Books of All Time,7907,18380
299360,The Worst Books of All Time,7907,18380
153868,The Worst Books of All Time,7907,18380
32187419,The Worst Books of All Time,7907,18380
18222744,The Worst Books of All Time,7907,18380
26114523,The Worst Books of All Time,7907,18380
42980958,The Worst Books of All Time,7907,18380
32666506,The Worst Books of All Time,7907,18380
41208783,The Worst Books of All Time,7907,18380
13535756,The Worst Books of All Time,7907,18380
20896217,The Worst Books of All Time,7907,18380
160888,The Worst Books of All Time,7907,18380
25788203,The Worst Books of All Time,7907,18380
299795,The Worst Books of All Time,7907,18380
13526165,The Worst Books of All Time,7907,18380
43266718,The Worst Books of All Time,7907,18380
26074181,The Worst Books of All Time,7907,18380
9943,The Worst Books of All Time,7907,18380
18584855,The Worst Books of All Time,7907,18380
35133922,The Worst Books of All Time,7907,18380
16073473,The Worst Books of All Time,7907,18380
30262,The Worst Books of All Time,7907,18380
30653879,The Worst Books of All Time,7907,18380
2862626,The Worst Books of All Time,7907,18380
8949352,The Worst Books of All Time,7907,18380
33555,The Worst Books of All Time,7907,18380
17166335,The Worst Books of All Time,7907,18380
19155234,The Worst Books of All Time,7907,18380
3228917,The Worst Books of All Time,7907,18380
248103,The Worst Books of All Time,7907,18380
75513900,The Worst Books of All Time,7907,18380
38747,The Worst Books of All Time,7907,18380
54985743,The Worst Books of All Time,7907,18380
151930,The Worst Books of All Time,7907,18380
50358995,The Worst Books of All Time,7907,18380
3782541,The Worst Books of All Time,7907,18380
91942,The Worst Books of All Time,7907,18380
482214,The Worst Books of All Time,7907,18380
628253,The Worst Books of All Time,7907,18380
566850,The Worst Books of All Time,7907,18380
2413931,The Worst Books of All Time,7907,18380
1704570,The Worst Books of All Time,7907,18380
33299436,The Worst Books of All Time,7907,18380
57605091,The Worst Books of All Time,7907,18380
2171871,The Worst Books of All Time,7907,18380
1171738,The Worst Books of All Time,7907,18380
13510095,The Worst Books of All Time,7907,18380
351623,The Worst Books of All Time,7907,18380
871010,The Worst Books of All Time,7907,18380
52914416,The Worst Books of All Time,7907,18380
1226615,The Worst Books of All Time,7907,18380
33843362,The Worst Books of All Time,7907,18380
514108,The Worst Books of All Time,7907,18380
335397,The Worst Books of All Time,7907,18380
53450790,The Worst Books of All Time,7907,18380
5600999,The Worst Books of All Time,7907,18380
88389,The Worst Books of All Time,7907,18380
1585731,The Worst Books of All Time,7907,18380
6857,The Worst Books of All Time,7907,18380
80754,The Worst Books of All Time,7907,18380
102331,The Worst Books of All Time,7907,18380
258936,The Worst Books of All Time,7907,18380
45478154,The Worst Books of All Time,7907,18380
38820047,The Worst Books of All Time,7907,18380
41056156,The Worst Books of All Time,7907,18380
173909,The Worst Books of All Time,7907,18380
184834,The Worst Books of All Time,7907,18380
927312,The Worst Books of All Time,7907,18380
875989,The Worst Books of All Time,7907,18380
584846,The Worst Books of All Time,7907,18380
31138,The Worst Books of All Time,7907,18380
55215339,The Worst Books of All Time,7907,18380
95105,The Worst Books of All Time,7907,18380
2308197,The Worst Books of All Time,7907,18380
626186,The Worst Books of All Time,7907,18380
402,The Worst Books of All Time,7907,18380
828440,The Worst Books of All Time,7907,18380
91700,The Worst Books of All Time,7907,18380
77398,The Worst Books of All Time,7907,18380
833060,The Worst Books of All Time,7907,18380
44421460,The Worst Books of All Time,7907,18380
1250307,The Worst Books of All Time,7907,18380
1229317,The Worst Books of All Time,7907,18380
422057,The Worst Books of All Time,7907,18380
6856,The Worst Books of All Time,7907,18380
839826,The Worst Books of All Time,7907,18380
193855470,The Worst Books of All Time,7907,18380
42034035,The Worst Books of All Time,7907,18380
9904948,The Worst Books of All Time,7907,18380
219557,The Worst Books of All Time,7907,18380
490980,The Worst Books of All Time,7907,18380
1488972,The Worst Books of All Time,7907,18380
588234,The Worst Books of All Time,7907,18380
31706920,The Worst Books of All Time,7907,18380
52267223,The Worst Books of All Time,7907,18380
13538873,The Worst Books of All Time,7907,18380
300388,The Worst Books of All Time,7907,18380
393265,The Worst Books of All Time,7907,18380
6335642,The Worst Books of All Time,7907,18380
92074165,The Worst Books of All Time,7907,18380
9862726,The Worst Books of All Time,7907,18380
43533,The Worst Books of All Time,7907,18380
522622,The Worst Books of All Time,7907,18380
61431922,The Worst Books of All Time,7907,18380
47613,The Worst Books of All Time,7907,18380
660518,The Worst Books of All Time,7907,18380
7531,The Worst Books of All Time,7907,18380
678263,The Worst Books of All Time,7907,18380
880541,The Worst Books of All Time,7907,18380
5950123,The Worst Books of All Time,7907,18380
250825,The Worst Books of All Time,7907,18380
1185482,The Worst Books of All Time,7907,18380
52129515,The Worst Books of All Time,7907,18380
144301,The Worst Books of All Time,7907,18380
13438522,The Worst Books of All Time,7907,18380
63457,The Worst Books of All Time,7907,18380
776220,The Worst Books of All Time,7907,18380
169762,The Worst Books of All Time,7907,18380
32507,The Worst Books of All Time,7907,18380
48637612,The Worst Books of All Time,7907,18380
1300866,The Worst Books of All Time,7907,18380
23982,The Worst Books of All Time,7907,18380
35247769,The Worst Books of All Time,7907,18380
514313,The Worst Books of All Time,7907,18380
72223,The Worst Books of All Time,7907,18380
7957,The Worst Books of All Time,7907,18380
7264898,The Worst Books of All Time,7907,18380
464685,The Worst Books of All Time,7907,18380
7516628,The Worst Books of All Time,7907,18380
80760,The Worst Books of All Time,7907,18380
157208,The Worst Books of All Time,7907,18380
73297,The Worst Books of All Time,7907,18380
116697,The Worst Books of All Time,7907,18380
2078352,The Worst Books of All Time,7907,18380
6357360,The Worst Books of All Time,7907,18380
15964,The Worst Books of All Time,7907,18380
136638,The Worst Books of All Time,7907,18380
3455317,The Worst Books of All Time,7907,18380
548915,The Worst Books of All Time,7907,18380
48862,The Worst Books of All Time,7907,18380
796318,The Worst Books of All Time,7907,18380
48132,The Worst Books of All Time,7907,18380
167403,The Worst Books of All Time,7907,18380
142915,The Worst Books of All Time,7907,18380
2244799,The Worst Books of All Time,7907,18380
563784,The Worst Books of All Time,7907,18380
6376358,The Worst Books of All Time,7907,18380
1066494,The Worst Books of All Time,7907,18380
276877,The Worst Books of All Time,7907,18380
640029,The Worst Books of All Time,7907,18380
680158,The Worst Books of All Time,7907,18380
105590,The Worst Books of All Time,7907,18380
6377584,The Worst Books of All Time,7907,18380
45118,The Worst Books of All Time,7907,18380
11236,The Worst Books of All Time,7907,18380
249288,The Worst Books of All Time,7907,18380
6512140,The Worst Books of All Time,7907,18380
80631,The Worst Books of All Time,7907,18380
2819108,The Worst Books of All Time,7907,18380
6261961,The Worst Books of All Time,7907,18380
104651,The Worst Books of All Time,7907,18380
6239873,The Worst Books of All Time,7907,18380
765810,The Worst Books of All Time,7907,18380
5537992,The Worst Books of All Time,7907,18380
18407,The Worst Books of All Time,7907,18380
243145,The Worst Books of All Time,7907,18380
462517,The Worst Books of All Time,7907,18380
386,The Worst Books of All Time,7907,18380
470016,The Worst Books of All Time,7907,18380
6856550,The Worst Books of All Time,7907,18380
104684,The Worst Books of All Time,7907,18380
110428,The Worst Books of All Time,7907,18380
33727,The Worst Books of All Time,7907,18380
1036734,The Worst Books of All Time,7907,18380
117995,The Worst Books of All Time,7907,18380
228990,The Worst Books of All Time,7907,18380
2135441,The Worst Books of All Time,7907,18380
7004648,The Worst Books of All Time,7907,18380
548609,The Worst Books of All Time,7907,18380
2485447,The Worst Books of All Time,7907,18380
6433752,The Worst Books of All Time,7907,18380
310459,The Worst Books of All Time,7907,18380
150617,The Worst Books of All Time,7907,18380
86424,The Worst Books of All Time,7907,18380
2945983,The Worst Books of All Time,7907,18380
39961,The Worst Books of All Time,7907,18380
7094421,The Worst Books of All Time,7907,18380
312050,The Worst Books of All Time,7907,18380
32380,The Worst Books of All Time,7907,18380
443577,The Worst Books of All Time,7907,18380
361487,The Worst Books of All Time,7907,18380
2273780,The Worst Books of All Time,7907,18380
542606,The Worst Books of All Time,7907,18380
252648,The Worst Books of All Time,7907,18380
7174101,The Worst Books of All Time,7907,18380
91477,The Worst Books of All Time,7907,18380
51737,The Worst Books of All Time,7907,18380
6092727,The Worst Books of All Time,7907,18380
1730681,The Worst Books of All Time,7907,18380
1371006,The Worst Books of All Time,7907,18380
92373,The Worst Books of All Time,7907,18380
12398,The Worst Books of All Time,7907,18380
5186,The Worst Books of All Time,7907,18380
4075004,The Worst Books of All Time,7907,18380
103462,The Worst Books of All Time,7907,18380
6292592,The Worst Books of All Time,7907,18380
5205,The Worst Books of All Time,7907,18380
25019,The Worst Books of All Time,7907,18380
578908,The Worst Books of All Time,7907,18380
7619,The Worst Books of All Time,7907,18380
372767,The Worst Books of All Time,7907,18380
1330763,The Worst Books of All Time,7907,18380
285209,The Worst Books of All Time,7907,18380
186103,The Worst Books of All Time,7907,18380
124920,The Worst Books of All Time,7907,18380
5819756,The Worst Books of All Time,7907,18380
11978910,The Worst Books of All Time,7907,18380
1064273,The Worst Books of All Time,7907,18380
156222,The Worst Books of All Time,7907,18380
25403,The Worst Books of All Time,7907,18380
378706,The Worst Books of All Time,7907,18380
169413,The Worst Books of All Time,7907,18380
959069,The Worst Books of All Time,7907,18380
6998781,The Worst Books of All Time,7907,18380
10912,The Worst Books of All Time,7907,18380
95784,The Worst Books of All Time,7907,18380
8337087,The Worst Books of All Time,7907,18380
48433,The Worst Books of All Time,7907,18380
399998,The Worst Books of All Time,7907,18380
603398,The Worst Books of All Time,7907,18380
750609,The Worst Books of All Time,7907,18380
160698,The Worst Books of All Time,7907,18380
579954,The Worst Books of All Time,7907,18380
270807,The Worst Books of All Time,7907,18380
298771,The Worst Books of All Time,7907,18380
1817944,The Worst Books of All Time,7907,18380
182425,The Worst Books of All Time,7907,18380
6313326,The Worst Books of All Time,7907,18380
8428056,The Worst Books of All Time,7907,18380
330244,The Worst Books of All Time,7907,18380
4717,The Worst Books of All Time,7907,18380
121927,The Worst Books of All Time,7907,18380
1582646,The Worst Books of All Time,7907,18380
5948644,The Worst Books of All Time,7907,18380
1993498,The Worst Books of All Time,7907,18380
3342764,The Worst Books of All Time,7907,18380
307356,The Worst Books of All Time,7907,18380
12194,The Worst Books of All Time,7907,18380
2957097,The Worst Books of All Time,7907,18380
46755,The Worst Books of All Time,7907,18380
8531229,The Worst Books of All Time,7907,18380
1091191,The Worst Books of All Time,7907,18380
548194,The Worst Books of All Time,7907,18380
1748177,The Worst Books of All Time,7907,18380
42369,The Worst Books of All Time,7907,18380
880612,The Worst Books of All Time,7907,18380
101911,The Worst Books of All Time,7907,18380
156568,The Worst Books of All Time,7907,18380
81227,The Worst Books of All Time,7907,18380
1495991,The Worst Books of All Time,7907,18380
6076413,The Worst Books of All Time,7907,18380
7095831,The Worst Books of All Time,7907,18380
136216,The Worst Books of All Time,7907,18380
656047,The Worst Books of All Time,7907,18380
7824997,The Worst Books of All Time,7907,18380
673915,The Worst Books of All Time,7907,18380
2258902,The Worst Books of All Time,7907,18380
158992,The Worst Books of All Time,7907,18380
6597651,The Worst Books of All Time,7907,18380
361938,The Worst Books of All Time,7907,18380
97782,The Worst Books of All Time,7907,18380
5588668,The Worst Books of All Time,7907,18380
7031533,The Worst Books of All Time,7907,18380
993849,The Worst Books of All Time,7907,18380
6420555,The Worst Books of All Time,7907,18380
80966,The Worst Books of All Time,7907,18380
258569,The Worst Books of All Time,7907,18380
230467,The Worst Books of All Time,7907,18380
1279128,The Worst Books of All Time,7907,18380
583948,The Worst Books of All Time,7907,18380
4218033,The Worst Books of All Time,7907,18380
324841,The Worst Books of All Time,7907,18380
6077948,The Worst Books of All Time,7907,18380
6556481,The Worst Books of All Time,7907,18380
2191547,The Worst Books of All Time,7907,18380
908311,The Worst Books of All Time,7907,18380
6559265,The Worst Books of All Time,7907,18380
9004758,The Worst Books of All Time,7907,18380
332775,The Worst Books of All Time,7907,18380
554773,The Worst Books of All Time,7907,18380
60935,The Worst Books of All Time,7907,18380
6076963,The Worst Books of All Time,7907,18380
4907301,The Worst Books of All Time,7907,18380
9919390,The Worst Books of All Time,7907,18380
682804,The Worst Books of All Time,7907,18380
542752,The Worst Books of All Time,7907,18380
16703,The Worst Books of All Time,7907,18380
7350309,The Worst Books of All Time,7907,18380
12777613,The Worst Books of All Time,7907,18380
11164914,The Worst Books of All Time,7907,18380
766455,The Worst Books of All Time,7907,18380
202137,The Worst Books of All Time,7907,18380
2126617,The Worst Books of All Time,7907,18380
12817,The Worst Books of All Time,7907,18380
1140802,The Worst Books of All Time,7907,18380
613605,The Worst Books of All Time,7907,18380
382710,The Worst Books of All Time,7907,18380
14009,The Worst Books of All Time,7907,18380
3161497,The Worst Books of All Time,7907,18380
1729643,The Worst Books of All Time,7907,18380
8428604,The Worst Books of All Time,7907,18380
3758,The Worst Books of All Time,7907,18380
6233740,The Worst Books of All Time,7907,18380
43933,The Worst Books of All Time,7907,18380
2133795,The Worst Books of All Time,7907,18380
3590229,The Worst Books of All Time,7907,18380
1542836,The Worst Books of All Time,7907,18380
9851714,The Worst Books of All Time,7907,18380
635932,The Worst Books of All Time,7907,18380
1406197,The Worst Books of All Time,7907,18380
368772,The Worst Books of All Time,7907,18380
6594687,The Worst Books of All Time,7907,18380
10339722,The Worst Books of All Time,7907,18380
60200,The Worst Books of All Time,7907,18380
13374331,The Worst Books of All Time,7907,18380
3362870,The Worst Books of All Time,7907,18380
17285862,The Worst Books of All Time,7907,18380
28231,The Worst Books of All Time,7907,18380
6761277,The Worst Books of All Time,7907,18380
9864,The Worst Books of All Time,7907,18380
2363697,The Worst Books of All Time,7907,18380
12924275,The Worst Books of All Time,7907,18380
436887,The Worst Books of All Time,7907,18380
9219901,The Worst Books of All Time,7907,18380
12152785,The Worst Books of All Time,7907,18380
10833551,The Worst Books of All Time,7907,18380
16177792,The Worst Books of All Time,7907,18380
6433671,The Worst Books of All Time,7907,18380
29396,The Worst Books of All Time,7907,18380
6447946,The Worst Books of All Time,7907,18380
7011879,The Worst Books of All Time,7907,18380
1084314,The Worst Books of All Time,7907,18380
11435811,The Worst Books of All Time,7907,18380
437590,The Worst Books of All Time,7907,18380
17846204,The Worst Books of All Time,7907,18380
7749041,The Worst Books of All Time,7907,18380
3696547,The Worst Books of All Time,7907,18380
12690450,The Worst Books of All Time,7907,18380
119494,The Worst Books of All Time,7907,18380
481373,The Worst Books of All Time,7907,18380
1252623,The Worst Books of All Time,7907,18380
7989160,The Worst Books of All Time,7907,18380
3927752,The Worst Books of All Time,7907,18380
10559583,The Worst Books of All Time,7907,18380
6016815,The Worst Books of All Time,7907,18380
3110,The Worst Books of All Time,7907,18380
11076136,The Worst Books of All Time,7907,18380
62517,The Worst Books of All Time,7907,18380
11003,The Worst Books of All Time,7907,18380
10589,The Worst Books of All Time,7907,18380
178533,The Worst Books of All Time,7907,18380
7850745,The Worst Books of All Time,7907,18380
114133,The Worst Books of All Time,7907,18380
16136959,The Worst Books of All Time,7907,18380
13008205,The Worst Books of All Time,7907,18380
8358316,The Worst Books of All Time,7907,18380
138091,The Worst Books of All Time,7907,18380
10949975,The Worst Books of All Time,7907,18380
1344586,The Worst Books of All Time,7907,18380
13399350,The Worst Books of All Time,7907,18380
292003,The Worst Books of All Time,7907,18380
1015234,The Worst Books of All Time,7907,18380
304940,The Worst Books of All Time,7907,18380
4570768,The Worst Books of All Time,7907,18380
15438,The Worst Books of All Time,7907,18380
710113,The Worst Books of All Time,7907,18380
14627464,The Worst Books of All Time,7907,18380
149267,The Worst Books of All Time,7907,18380
672875,The Worst Books of All Time,7907,18380
140076,The Worst Books of All Time,7907,18380
6531231,The Worst Books of All Time,7907,18380
1668267,The Worst Books of All Time,7907,18380
10863079,The Worst Books of All Time,7907,18380
391786,The Worst Books of All Time,7907,18380
800190,The Worst Books of All Time,7907,18380
2930,The Worst Books of All Time,7907,18380
1783289,The Worst Books of All Time,7907,18380
12321,The Worst Books of All Time,7907,18380
6746018,The Worst Books of All Time,7907,18380
8715787,The Worst Books of All Time,7907,18380
16043613,The Worst Books of All Time,7907,18380
10626594,The Worst Books of All Time,7907,18380
6509,The Worst Books of All Time,7907,18380
7914909,The Worst Books of All Time,7907,18380
13186546,The Worst Books of All Time,7907,18380
17184,The Worst Books of All Time,7907,18380
151724,The Worst Books of All Time,7907,18380
28691,The Worst Books of All Time,7907,18380
595375,The Worst Books of All Time,7907,18380
262430,The Worst Books of All Time,7907,18380
844693,The Worst Books of All Time,7907,18380
3484385,The Worst Books of All Time,7907,18380
8433613,The Worst Books of All Time,7907,18380
11228412,The Worst Books of All Time,7907,18380
3204104,The Worst Books of All Time,7907,18380
15505346,The Worst Books of All Time,7907,18380
5161066,The Worst Books of All Time,7907,18380
533306,The Worst Books of All Time,7907,18380
7124475,The Worst Books of All Time,7907,18380
48037,The Worst Books of All Time,7907,18380
7521400,The Worst Books of All Time,7907,18380
762821,The Worst Books of All Time,7907,18380
17810,The Worst Books of All Time,7907,18380
6004098,The Worst Books of All Time,7907,18380
20249,The Worst Books of All Time,7907,18380
15981894,The Worst Books of All Time,7907,18380
765584,The Worst Books of All Time,7907,18380
6862,The Worst Books of All Time,7907,18380
12317877,The Worst Books of All Time,7907,18380
13559811,The Worst Books of All Time,7907,18380
8163197,The Worst Books of All Time,7907,18380
11792612,The Worst Books of All Time,7907,18380
6781956,The Worst Books of All Time,7907,18380
7091713,The Worst Books of All Time,7907,18380
17977710,The Worst Books of All Time,7907,18380
16112083,The Worst Books of All Time,7907,18380
15704001,The Worst Books of All Time,7907,18380
796412,The Worst Books of All Time,7907,18380
10534139,The Worst Books of All Time,7907,18380
7890119,The Worst Books of All Time,7907,18380
16186,The Worst Books of All Time,7907,18380
16056408,The Worst Books of All Time,7907,18380
7714227,The Worst Books of All Time,7907,18380
11210751,The Worst Books of All Time,7907,18380
10456136,The Worst Books of All Time,7907,18380
11433463,The Worst Books of All Time,7907,18380
547918,The Worst Books of All Time,7907,18380
8953,The Worst Books of All Time,7907,18380
68802516,The Worst Books of All Time,7907,18380
20906765,The Worst Books of All Time,7907,18380
78070,The Worst Books of All Time,7907,18380
13264931,The Worst Books of All Time,7907,18380
13336385,The Worst Books of All Time,7907,18380
47953,The Worst Books of All Time,7907,18380
911335,The Worst Books of All Time,7907,18380
20759584,The Worst Books of All Time,7907,18380
6566558,The Worst Books of All Time,7907,18380
18302588,The Worst Books of All Time,7907,18380
18630496,The Worst Books of All Time,7907,18380
22616727,The Worst Books of All Time,7907,18380
535239,The Worst Books of All Time,7907,18380
466945,The Worst Books of All Time,7907,18380
188087,The Worst Books of All Time,7907,18380
13576696,The Worst Books of All Time,7907,18380
13326831,The Worst Books of All Time,7907,18380
3073954,The Worst Books of All Time,7907,18380
13260009,The Worst Books of All Time,7907,18380
17798692,The Worst Books of All Time,7907,18380
11855046,The Worst Books of All Time,7907,18380
6609587,The Worst Books of All Time,7907,18380
52873,The Worst Books of All Time,7907,18380
2548866,The Worst Books of All Time,7907,18380
9511142,The Worst Books of All Time,7907,18380
18856999,The Worst Books of All Time,7907,18380
2068676,The Worst Books of All Time,7907,18380
8475505,The Worst Books of All Time,7907,18380
1190748,The Worst Books of All Time,7907,18380
40261,The Worst Books of All Time,7907,18380
757038,The Worst Books of All Time,7907,18380
22882098,The Worst Books of All Time,7907,18380
168414,The Worst Books of All Time,7907,18380
18506166,The Worst Books of All Time,7907,18380
16081272,The Worst Books of All Time,7907,18380
18007564,The Worst Books of All Time,7907,18380
13417003,The Worst Books of All Time,7907,18380
35211,The Worst Books of All Time,7907,18380
9229763,The Worst Books of All Time,7907,18380
16140037,The Worst Books of All Time,7907,18380
161099,The Worst Books of All Time,7907,18380
17159313,The Worst Books of All Time,7907,18380
112292,The Worst Books of All Time,7907,18380
781110,The Worst Books of All Time,7907,18380
20957429,The Worst Books of All Time,7907,18380
23266060,The Worst Books of All Time,7907,18380
22742313,The Worst Books of All Time,7907,18380
43826,The Worst Books of All Time,7907,18380
6764254,The Worst Books of All Time,7907,18380
2059753,The Worst Books of All Time,7907,18380
13562763,The Worst Books of All Time,7907,18380
26161463,The Worst Books of All Time,7907,18380
12216302,The Worst Books of All Time,7907,18380
9086994,The Worst Books of All Time,7907,18380
17834122,The Worst Books of All Time,7907,18380
96200,The Worst Books of All Time,7907,18380
19308010,The Worst Books of All Time,7907,18380
16063687,The Worst Books of All Time,7907,18380
101949,The Worst Books of All Time,7907,18380
18667792,The Worst Books of All Time,7907,18380
17735,The Worst Books of All Time,7907,18380
79922,The Worst Books of All Time,7907,18380
2570856,The Worst Books of All Time,7907,18380
10765,The Worst Books of All Time,7907,18380
17982343,The Worst Books of All Time,7907,18380
22043566,The Worst Books of All Time,7907,18380
15989683,The Worst Books of All Time,7907,18380
33536,The Worst Books of All Time,7907,18380
11201028,The Worst Books of All Time,7907,18380
12476820,The Worst Books of All Time,7907,18380
129568,The Worst Books of All Time,7907,18380
19402121,The Worst Books of All Time,7907,18380
11101654,The Worst Books of All Time,7907,18380
6925928,The Worst Books of All Time,7907,18380
412930,The Worst Books of All Time,7907,18380
644324,The Worst Books of All Time,7907,18380
1266425,The Worst Books of All Time,7907,18380
43818,The Worst Books of All Time,7907,18380
669427,The Worst Books of All Time,7907,18380
8577745,The Worst Books of All Time,7907,18380
17999279,The Worst Books of All Time,7907,18380
10858294,The Worst Books of All Time,7907,18380
9528765,The Worst Books of All Time,7907,18380
13353092,The Worst Books of All Time,7907,18380
16123327,The Worst Books of All Time,7907,18380
13644055,The Worst Books of All Time,7907,18380
6013960,The Worst Books of All Time,7907,18380
6452749,The Worst Books of All Time,7907,18380
33208115,The Worst Books of All Time,7907,18380
21611,The Worst Books of All Time,7907,18380
9913,The Worst Books of All Time,7907,18380
23214408,The Worst Books of All Time,7907,18380
18041781,The Worst Books of All Time,7907,18380
486714,The Worst Books of All Time,7907,18380
776576,The Worst Books of All Time,7907,18380
3347038,The Worst Books of All Time,7907,18380
51106,The Worst Books of All Time,7907,18380
22716194,The Worst Books of All Time,7907,18380
16003509,The Worst Books of All Time,7907,18380
28686837,The Worst Books of All Time,7907,18380
32619373,The Worst Books of All Time,7907,18380
25898265,The Worst Books of All Time,7907,18380
18393233,The Worst Books of All Time,7907,18380
40137894,The Worst Books of All Time,7907,18380
358355,The Worst Books of All Time,7907,18380
16074488,The Worst Books of All Time,7907,18380
28233096,The Worst Books of All Time,7907,18380
6708,The Worst Books of All Time,7907,18380
31676476,The Worst Books of All Time,7907,18380
18486314,The Worst Books of All Time,7907,18380
46033310,The Worst Books of All Time,7907,18380
25111235,The Worst Books of All Time,7907,18380
6109239,The Worst Books of All Time,7907,18380
30109111,The Worst Books of All Time,7907,18380
36443315,The Worst Books of All Time,7907,18380
23252517,The Worst Books of All Time,7907,18380
45689202,The Worst Books of All Time,7907,18380
10784643,The Worst Books of All Time,7907,18380
9503,The Worst Books of All Time,7907,18380
52639,The Worst Books of All Time,7907,18380
54334087,The Worst Books of All Time,7907,18380
29233912,The Worst Books of All Time,7907,18380
18774806,The Worst Books of All Time,7907,18380
23174274,The Worst Books of All Time,7907,18380
146549,The Worst Books of All Time,7907,18380
1097271,The Worst Books of All Time,7907,18380
3613975,The Worst Books of All Time,7907,18380
23127779,The Worst Books of All Time,7907,18380
2161326,The Worst Books of All Time,7907,18380
19277019,The Worst Books of All Time,7907,18380
20803953,The Worst Books of All Time,7907,18380
16143213,The Worst Books of All Time,7907,18380
629577,The Worst Books of All Time,7907,18380
8565079,The Worst Books of All Time,7907,18380
25731706,The Worst Books of All Time,7907,18380
30962053,The Worst Books of All Time,7907,18380
57876868,The Worst Books of All Time,7907,18380
28965131,The Worst Books of All Time,7907,18380
12878667,The Worst Books of All Time,7907,18380
37534869,The Worst Books of All Time,7907,18380
4860314,The Worst Books of All Time,7907,18380
32597919,The Worst Books of All Time,7907,18380
17929567,The Worst Books of All Time,7907,18380
8263961,The Worst Books of All Time,7907,18380
25837341,The Worst Books of All Time,7907,18380
32768522,The Worst Books of All Time,7907,18380
22772127,The Worst Books of All Time,7907,18380
17825094,The Worst Books of All Time,7907,18380
30340276,The Worst Books of All Time,7907,18380
18078713,The Worst Books of All Time,7907,18380
13529100,The Worst Books of All Time,7907,18380
18484774,The Worst Books of All Time,7907,18380
17262886,The Worst Books of All Time,7907,18380
28118547,The Worst Books of All Time,7907,18380
4771840,The Worst Books of All Time,7907,18380
16243959,The Worst Books of All Time,7907,18380
35733954,The Worst Books of All Time,7907,18380
50093704,The Worst Books of All Time,7907,18380
10929432,The Worst Books of All Time,7907,18380
38463220,The Worst Books of All Time,7907,18380
152121,The Worst Books of All Time,7907,18380
36159051,The Worst Books of All Time,7907,18380
22855494,The Worst Books of All Time,7907,18380
10775,The Worst Books of All Time,7907,18380
964994,The Worst Books of All Time,7907,18380
25436458,The Worst Books of All Time,7907,18380
19354685,The Worst Books of All Time,7907,18380
19099809,The Worst Books of All Time,7907,18380
828177,The Worst Books of All Time,7907,18380
31678526,The Worst Books of All Time,7907,18380
793781,The Worst Books of All Time,7907,18380
15839984,The Worst Books of All Time,7907,18380
6480781,The Worst Books of All Time,7907,18380
92967,The Worst Books of All Time,7907,18380
16008003,The Worst Books of All Time,7907,18380
11007587,The Worst Books of All Time,7907,18380
19412,The Worst Books of All Time,7907,18380
32766443,The Worst Books of All Time,7907,18380
9753375,The Worst Books of All Time,7907,18380
43848929,The Worst Books of All Time,7907,18380
25049107,The Worst Books of All Time,7907,18380
12171977,The Worst Books of All Time,7907,18380
24874333,The Worst Books of All Time,7907,18380
125926,The Worst Books of All Time,7907,18380
1413659,The Worst Books of All Time,7907,18380
2857256,The Worst Books of All Time,7907,18380
72257,The Worst Books of All Time,7907,18380
6564,The Worst Books of All Time,7907,18380
44573147,The Worst Books of All Time,7907,18380
54014887,The Worst Books of All Time,7907,18380
107414,The Worst Books of All Time,7907,18380
29595,The Worst Books of All Time,7907,18380
1201589,The Worst Books of All Time,7907,18380
827108,The Worst Books of All Time,7907,18380
56449476,The Worst Books of All Time,7907,18380
264827,The Worst Books of All Time,7907,18380
33454,The Worst Books of All Time,7907,18380
440003,The Worst Books of All Time,7907,18380
233649,The Worst Books of All Time,7907,18380
18536,The Worst Books of All Time,7907,18380
12573,The Worst Books of All Time,7907,18380
40664384,The Worst Books of All Time,7907,18380
282562,The Worst Books of All Time,7907,18380
1340755,The Worst Books of All Time,7907,18380
